"subject" "activity" "variable" "mean" "sd"
"329" 1 "walkingDownstairs" "fBodyBodyGyroJerkMagMean" -0.281963359177551 0.1569829839474
"330" 1 "walkingDownstairs" "fBodyBodyGyroJerkMagStd" -0.391919876612245 0.165967806836954
"331" 1 "walkingUpstairs" "tBodyAccMeanX" 0.255461689622641 0.0499619102720454
"332" 1 "walkingUpstairs" "tBodyAccMeanY" -0.0239531492643396 0.021747886931539
"333" 1 "walkingUpstairs" "tBodyAccMeanZ" -0.0973020020943396 0.0344558573360302
"334" 1 "walkingUpstairs" "tBodyAccStdX" -0.35470802509434 0.0535479656604657
"335" 1 "walkingUpstairs" "tBodyAccStdY" -0.00232026501698113 0.100049786094941
"336" 1 "walkingUpstairs" "tBodyAccStdZ" -0.0194792388471698 0.0500333179018807
"337" 1 "walkingUpstairs" "tGravityAccMeanX" 0.89335109754717 0.0178987947539511
"338" 1 "walkingUpstairs" "tGravityAccMeanY" -0.362153364339623 0.0294385910883529
"339" 1 "walkingUpstairs" "tGravityAccMeanZ" -0.075402939754717 0.0261594958039558
"340" 1 "walkingUpstairs" "tGravityAccStdX" -0.956367027924528 0.0285782532572923
"341" 1 "walkingUpstairs" "tGravityAccStdY" -0.952849233207547 0.0397998264959068
"342" 1 "walkingUpstairs" "tGravityAccStdZ" -0.912379410377358 0.0324896692585324
"343" 1 "walkingUpstairs" "tBodyAccJerkMeanX" 0.101372729922642 0.190122269672497
"344" 1 "walkingUpstairs" "tBodyAccJerkMeanY" 0.0194863076188679 0.205016670416654
"345" 1 "walkingUpstairs" "tBodyAccJerkMeanZ" -0.0455625449113208 0.1185752050244
"346" 1 "walkingUpstairs" "tBodyAccJerkStdX" -0.446843887735849 0.0611275547402549
"347" 1 "walkingUpstairs" "tBodyAccJerkStdY" -0.378274426037736 0.0806274203833173
"348" 1 "walkingUpstairs" "tBodyAccJerkStdZ" -0.706593530943396 0.0353955305513586
"349" 1 "walkingUpstairs" "tBodyGyroMeanX" 0.050549379754717 0.289100872372716
"350" 1 "walkingUpstairs" "tBodyGyroMeanY" -0.166170015088679 0.253090303936013
"351" 1 "walkingUpstairs" "tBodyGyroMeanZ" 0.0583595463981132 0.106735939614487
"352" 1 "walkingUpstairs" "tBodyGyroStdX" -0.544871104528302 0.179709230908831
"353" 1 "walkingUpstairs" "tBodyGyroStdY" 0.00410518379811321 0.0836317251149235
"354" 1 "walkingUpstairs" "tBodyGyroStdZ" -0.50716867490566 0.100849532649937
"355" 1 "walkingUpstairs" "tBodyGyroJerkMeanX" -0.122232768011321 0.150915618812972
"356" 1 "walkingUpstairs" "tBodyGyroJerkMeanY" -0.0421485884509434 0.152933404457322
"357" 1 "walkingUpstairs" "tBodyGyroJerkMeanZ" -0.0407125527654717 0.104676438366652
"358" 1 "walkingUpstairs" "tBodyGyroJerkStdX" -0.614786508490566 0.0494907761332643
"359" 1 "walkingUpstairs" "tBodyGyroJerkStdY" -0.601696656226415 0.0556575100902315
"360" 1 "walkingUpstairs" "tBodyGyroJerkStdZ" -0.606332002264151 0.0499154582455537
"361" 1 "walkingUpstairs" "tBodyAccMagMean" -0.129927630735849 0.0484295886205747
"362" 1 "walkingUpstairs" "tBodyAccMagStd" -0.324970929245283 0.0597328226902942
"363" 1 "walkingUpstairs" "tGravityAccMagMean" -0.129927630735849 0.0484295886205747
"364" 1 "walkingUpstairs" "tGravityAccMagStd" -0.324970929245283 0.0597328226902942
"365" 1 "walkingUpstairs" "tBodyAccJerkMagMean" -0.466503446226415 0.0472221215587117
"366" 1 "walkingUpstairs" "tBodyAccJerkMagStd" -0.478991622075472 0.0766750623036911
"367" 1 "walkingUpstairs" "tBodyGyroMagMean" -0.126735589969811 0.108892974328249
"368" 1 "walkingUpstairs" "tBodyGyroMagStd" -0.14861931805283 0.178929551838117
"369" 1 "walkingUpstairs" "tBodyGyroJerkMagMean" -0.59488286509434 0.0438436362380376
"370" 1 "walkingUpstairs" "tBodyGyroJerkMagStd" -0.648553044339623 0.0511771541644304
"371" 1 "walkingUpstairs" "fBodyAccMeanX" -0.404321784150943 0.0672873195278271
"372" 1 "walkingUpstairs" "fBodyAccMeanY" -0.190976720811321 0.11028102344951
"373" 1 "walkingUpstairs" "fBodyAccMeanZ" -0.433349702075472 0.0472058091734843
"374" 1 "walkingUpstairs" "fBodyAccStdX" -0.337428188679245 0.0640002887339814
"375" 1 "walkingUpstairs" "fBodyAccStdY" 0.0217695106566038 0.104938132426693
"376" 1 "walkingUpstairs" "fBodyAccStdZ" 0.0859565543849057 0.0587118843997524
"377" 1 "walkingUpstairs" "fBodyAccJerkMeanX" -0.479875245660377 0.0602738730609083
"378" 1 "walkingUpstairs" "fBodyAccJerkMeanY" -0.41344458754717 0.0815821650036649
"379" 1 "walkingUpstairs" "fBodyAccJerkMeanZ" -0.685474353962264 0.0379886112360403
"380" 1 "walkingUpstairs" "fBodyAccJerkStdX" -0.461907025849057 0.0653052719913058
"381" 1 "walkingUpstairs" "fBodyAccJerkStdY" -0.381777065283019 0.0815207241249434
"382" 1 "walkingUpstairs" "fBodyAccJerkStdZ" -0.726040200754717 0.0377362821202332
"383" 1 "walkingUpstairs" "fBodyGyroMeanX" -0.492611667924528 0.126770594834248
"384" 1 "walkingUpstairs" "fBodyGyroMeanY" -0.319474609056604 0.0754276687402759
"385" 1 "walkingUpstairs" "fBodyGyroMeanZ" -0.453597213018868 0.0888510164290384
"386" 1 "walkingUpstairs" "fBodyGyroStdX" -0.565892490754717 0.19375987150599
"387" 1 "walkingUpstairs" "fBodyGyroStdY" 0.151538905566038 0.104104943648874
"388" 1 "walkingUpstairs" "fBodyGyroStdZ" -0.57170784 0.0982085105001155
"389" 1 "walkingUpstairs" "fBodyAccMagMean" -0.352395944716981 0.0659762484948208
"390" 1 "walkingUpstairs" "fBodyAccMagStd" -0.416260101509434 0.0651980982169743
"391" 1 "walkingUpstairs" "fBodyBodyAccJerkMagMean" -0.44265216245283 0.0746730344425614
"392" 1 "walkingUpstairs" "fBodyBodyAccJerkMagStd" -0.533059853773585 0.0845287848638143
"393" 1 "walkingUpstairs" "fBodyBodyGyroMagMean" -0.325961457396226 0.107347541513874
"394" 1 "walkingUpstairs" "fBodyBodyGyroMagStd" -0.182985518264151 0.196117556091194
"395" 1 "walkingUpstairs" "fBodyBodyGyroJerkMagMean" -0.634665082075472 0.0481313702139407
"396" 1 "walkingUpstairs" "fBodyBodyGyroJerkMagStd" -0.693930521509434 0.0574276471935625
"397" 2 "laying" "tBodyAccMeanX" 0.281373403958333 0.0241919322368203
"398" 2 "laying" "tBodyAccMeanY" -0.0181587397583333 0.00501323968851233
"399" 2 "laying" "tBodyAccMeanZ" -0.107245610416667 0.00955473292422547
"400" 2 "laying" "tBodyAccStdX" -0.974059464791667 0.0385646808805985
"401" 2 "laying" "tBodyAccStdY" -0.98027739875 0.029959634459228
"402" 2 "laying" "tBodyAccStdZ" -0.984233296875 0.0209994294726936
"403" 2 "laying" "tGravityAccMeanX" -0.509754238125 0.141664157658933
"404" 2 "laying" "tGravityAccMeanY" 0.752536639375 0.0306752707986311
"405" 2 "laying" "tGravityAccMeanZ" 0.646834879583333 0.0388768079868705
"406" 2 "laying" "tGravityAccStdX" -0.959014441458333 0.0795599448417268
"407" 2 "laying" "tGravityAccStdY" -0.988211865208333 0.0260246841256205
"408" 2 "laying" "tGravityAccStdZ" -0.984230418125 0.0259648475751809
"409" 2 "laying" "tBodyAccJerkMeanX" 0.0825972511666667 0.0324141919801715
"410" 2 "laying" "tBodyAccJerkMeanY" 0.012254788451875 0.0122077586694785
"411" 2 "laying" "tBodyAccJerkMeanZ" -0.00180264895625 0.0229702436506218
"412" 2 "laying" "tBodyAccJerkStdX" -0.98587216875 0.0176909244480229
"413" 2 "laying" "tBodyAccJerkStdY" -0.98317254125 0.017993882583731
"414" 2 "laying" "tBodyAccJerkStdZ" -0.988442014375 0.00903847730310195
"415" 2 "laying" "tBodyGyroMeanX" -0.01847660675 0.0352221599182584
"416" 2 "laying" "tBodyGyroMeanY" -0.111800824583333 0.0795704287056768
"417" 2 "laying" "tBodyGyroMeanZ" 0.144882846104167 0.168632615894913
"418" 2 "laying" "tBodyGyroStdX" -0.988275232916667 0.0188814883842227
"419" 2 "laying" "tBodyGyroStdY" -0.982291608958333 0.0166660880786171
"420" 2 "laying" "tBodyGyroStdZ" -0.960306560416667 0.0515950606758963
"421" 2 "laying" "tBodyGyroJerkMeanX" -0.101974134208333 0.0118605614746724
"422" 2 "laying" "tBodyGyroJerkMeanY" -0.0358590176083333 0.00926242717128124
"423" 2 "laying" "tBodyGyroJerkMeanZ" -0.0701783020833333 0.0327143376471681
"424" 2 "laying" "tBodyGyroJerkStdX" -0.993235849166667 0.00802094245104196
"425" 2 "laying" "tBodyGyroJerkStdY" -0.989567537916667 0.0124420194029103
"426" 2 "laying" "tBodyGyroJerkStdZ" -0.98803582125 0.0149299334793895
"427" 2 "laying" "tBodyAccMagMean" -0.977435485208333 0.0320246360596377
"428" 2 "laying" "tBodyAccMagStd" -0.972873912916667 0.0505008248463583
"429" 2 "laying" "tGravityAccMagMean" -0.977435485208333 0.0320246360596377
"430" 2 "laying" "tGravityAccMagStd" -0.972873912916667 0.0505008248463583
"431" 2 "laying" "tBodyAccJerkMagMean" -0.987741696041667 0.011420680471138
"432" 2 "laying" "tBodyAccJerkMagStd" -0.98551807625 0.0247686681748607
"433" 2 "laying" "tBodyGyroMagMean" -0.950011569583333 0.0860352011853792
"434" 2 "laying" "tBodyGyroMagStd" -0.961164053958333 0.0571659518612557
"435" 2 "laying" "tBodyGyroJerkMagMean" -0.991767074166667 0.0085582255114649
"436" 2 "laying" "tBodyGyroJerkMagStd" -0.989718095208333 0.0170412507128092
"437" 2 "laying" "fBodyAccMeanX" -0.976725059791667 0.0365483128536516
"438" 2 "laying" "fBodyAccMeanY" -0.979800877916667 0.0261389278838955
"439" 2 "laying" "fBodyAccMeanZ" -0.984380981875 0.0179456045555142
"440" 2 "laying" "fBodyAccStdX" -0.973246482083333 0.0396679600341898
"441" 2 "laying" "fBodyAccStdY" -0.981025105625 0.0302334506557481
"442" 2 "laying" "fBodyAccStdZ" -0.984792185 0.0213899561122865
"443" 2 "laying" "fBodyAccJerkMeanX" -0.985813630833333 0.0172552787779131
"444" 2 "laying" "fBodyAccJerkMeanY" -0.982768250416667 0.019206929159495
"445" 2 "laying" "fBodyAccJerkMeanZ" -0.986197134583333 0.0109302646893535
"446" 2 "laying" "fBodyAccJerkStdX" -0.987250255833333 0.0166144346229818
"447" 2 "laying" "fBodyAccJerkStdY" -0.984987392916667 0.0150671458562631
"448" 2 "laying" "fBodyAccJerkStdZ" -0.989345368541667 0.00711950257756997
"449" 2 "laying" "fBodyGyroMeanX" -0.9864311425 0.0209550396686145
"450" 2 "laying" "fBodyGyroMeanY" -0.983321635416667 0.0174001668052232
"451" 2 "laying" "fBodyGyroMeanZ" -0.9626718875 0.0494089598068845
"452" 2 "laying" "fBodyGyroStdX" -0.988860685833333 0.0181884572865448
"453" 2 "laying" "fBodyGyroStdY" -0.981910616458333 0.016365362282132
"454" 2 "laying" "fBodyGyroStdZ" -0.963174222291667 0.0477512964401492
"455" 2 "laying" "fBodyAccMagMean" -0.975110196458333 0.0494567256031839
"456" 2 "laying" "fBodyAccMagStd" -0.975121387916667 0.0435648733858302
"457" 2 "laying" "fBodyBodyAccJerkMagMean" -0.985374114791667 0.0231108193519969
"458" 2 "laying" "fBodyBodyAccJerkMagStd" -0.984568489166667 0.0270205579187221
"459" 2 "laying" "fBodyBodyGyroMagMean" -0.972112972708333 0.0395958933914495
"460" 2 "laying" "fBodyBodyGyroMagStd" -0.96109837875 0.0580511962281479
"461" 2 "laying" "fBodyBodyGyroJerkMagMean" -0.990248702291667 0.0146304011753791
"462" 2 "laying" "fBodyBodyGyroJerkMagStd" -0.989492660416667 0.0188045864641765
"463" 2 "sitting" "tBodyAccMeanX" 0.27708735173913 0.0231347346725389
"464" 2 "sitting" "tBodyAccMeanY" -0.0156879937282609 0.0276809995746473
"465" 2 "sitting" "tBodyAccMeanZ" -0.109218272456522 0.0402880523982367
"466" 2 "sitting" "tBodyAccStdX" -0.986822279565217 0.0324086421660716
"467" 2 "sitting" "tBodyAccStdY" -0.950704499130435 0.0891489476079673
"468" 2 "sitting" "tBodyAccStdZ" -0.95982817173913 0.0740754031291257
"469" 2 "sitting" "tGravityAccMeanX" 0.940477273043478 0.0287801989504831
"470" 2 "sitting" "tGravityAccMeanY" -0.105630024498783 0.0559309927840332
"471" 2 "sitting" "tGravityAccMeanZ" 0.19872676876087 0.108004876175445
"472" 2 "sitting" "tGravityAccStdX" -0.979988760869565 0.0678343951316292
"473" 2 "sitting" "tGravityAccStdY" -0.956750273043478 0.110900983266013
"474" 2 "sitting" "tGravityAccStdZ" -0.954415873043478 0.107680740929512
"475" 2 "sitting" "tBodyAccJerkMeanX" 0.0722564387173913 0.0256904955258546
"476" 2 "sitting" "tBodyAccJerkMeanY" 0.0116954511323913 0.0506805396420592
"477" 2 "sitting" "tBodyAccJerkMeanZ" 0.00760546929869565 0.0531966331429345
"478" 2 "sitting" "tBodyAccJerkStdX" -0.988055854130435 0.0104671054267681
"479" 2 "sitting" "tBodyAccJerkStdY" -0.977983955434783 0.0130620230401572
"480" 2 "sitting" "tBodyAccJerkStdZ" -0.98751821173913 0.00829277290991146
"481" 2 "sitting" "tBodyGyroMeanX" -0.0454706620434783 0.0509735371518298
"482" 2 "sitting" "tBodyGyroMeanY" -0.0599286797043478 0.0607834442359963
"483" 2 "sitting" "tBodyGyroMeanZ" 0.0412277462173913 0.190909570257974
"484" 2 "sitting" "tBodyGyroStdX" -0.985742027826087 0.0164492200254792
"485" 2 "sitting" "tBodyGyroStdY" -0.978919526956522 0.0135533665580811
"486" 2 "sitting" "tBodyGyroStdZ" -0.959803708695652 0.0420366305972749
"487" 2 "sitting" "tBodyGyroJerkMeanX" -0.0936328412826087 0.0115188552175743
"488" 2 "sitting" "tBodyGyroJerkMeanY" -0.0415602029130435 0.010936967506823
"489" 2 "sitting" "tBodyGyroJerkMeanZ" -0.04358509665 0.0338616609641016
"490" 2 "sitting" "tBodyGyroJerkStdX" -0.989709023043478 0.00859218736191687
"491" 2 "sitting" "tBodyGyroJerkStdY" -0.990889614782609 0.0068522137873974
"492" 2 "sitting" "tBodyGyroJerkStdZ" -0.985542325652174 0.00808481511794375
"493" 2 "sitting" "tBodyAccMagMean" -0.967893623913043 0.0576679350361864
"494" 2 "sitting" "tBodyAccMagStd" -0.953081444130435 0.11409643227241
"495" 2 "sitting" "tGravityAccMagMean" -0.967893623913043 0.0576679350361864
"496" 2 "sitting" "tGravityAccMagStd" -0.953081444130435 0.11409643227241
"497" 2 "sitting" "tBodyAccJerkMagMean" -0.986774713043478 0.00877635826672642
"498" 2 "sitting" "tBodyAccJerkMagStd" -0.984475868043478 0.0157225812079181
"499" 2 "sitting" "tBodyGyroMagMean" -0.946035087173913 0.0972287289311563
"500" 2 "sitting" "tBodyGyroMagStd" -0.961313624130435 0.0466452465675593
"501" 2 "sitting" "tBodyGyroJerkMagMean" -0.991081493913043 0.00587356903424011
"502" 2 "sitting" "tBodyGyroJerkMagStd" -0.989594919565217 0.00950995049684954
"503" 2 "sitting" "fBodyAccMeanX" -0.985803840652174 0.0309475070434661
"504" 2 "sitting" "fBodyAccMeanY" -0.957343498478261 0.0665444720961307
"505" 2 "sitting" "fBodyAccMeanZ" -0.970162172608696 0.0537919812838885
"506" 2 "sitting" "fBodyAccStdX" -0.98736209 0.0330790868911334
"507" 2 "sitting" "fBodyAccStdY" -0.950073754130435 0.0939534701839622
"508" 2 "sitting" "fBodyAccStdZ" -0.956862864130435 0.0785119571295474
"509" 2 "sitting" "fBodyAccJerkMeanX" -0.987848793695652 0.0109962824474236
"510" 2 "sitting" "fBodyAccJerkMeanY" -0.977139702826087 0.0139426002698001
"511" 2 "sitting" "fBodyAccJerkMeanZ" -0.985129050217391 0.00954165173043873
"512" 2 "sitting" "fBodyAccJerkStdX" -0.989459107391304 0.00898676473647365
"513" 2 "sitting" "fBodyAccJerkStdY" -0.980804228478261 0.0110495124477017
"514" 2 "sitting" "fBodyAccJerkStdZ" -0.988570804130435 0.00717035028433203
"515" 2 "sitting" "fBodyGyroMeanX" -0.982621389565217 0.0172766283250126
"516" 2 "sitting" "fBodyGyroMeanY" -0.982100923695652 0.011769745087041
"517" 2 "sitting" "fBodyGyroMeanZ" -0.959814822391304 0.0391856583516093
"518" 2 "sitting" "fBodyGyroStdX" -0.986808501521739 0.0161908377172772
"519" 2 "sitting" "fBodyGyroStdY" -0.977356188695652 0.0148145958955175
"520" 2 "sitting" "fBodyGyroStdZ" -0.963522659782609 0.0393219843350878
"521" 2 "sitting" "fBodyAccMagMean" -0.96127374826087 0.0876240540624744
"522" 2 "sitting" "fBodyAccMagStd" -0.955575602173913 0.108923547088823
"523" 2 "sitting" "fBodyBodyAccJerkMagMean" -0.983874698913043 0.0148805191572642
"524" 2 "sitting" "fBodyBodyAccJerkMagStd" -0.984124185869565 0.0170276919289999
"525" 2 "sitting" "fBodyBodyGyroMagMean" -0.971840596086956 0.0308765568889603
"526" 2 "sitting" "fBodyBodyGyroMagStd" -0.961385745217391 0.0480543771587926
"527" 2 "sitting" "fBodyBodyGyroJerkMagMean" -0.989861950869565 0.00861435359786181
"528" 2 "sitting" "fBodyBodyGyroJerkMagStd" -0.989632908913043 0.0100921633075509
"529" 2 "standing" "tBodyAccMeanX" 0.277911472222222 0.0140629722535917
"530" 2 "standing" "tBodyAccMeanY" -0.0184208270166667 0.0120526005289779
"531" 2 "standing" "tBodyAccMeanZ" -0.105908536055556 0.0291750344359659
"532" 2 "standing" "tBodyAccStdX" -0.987271889259259 0.0157461115863264
"533" 2 "standing" "tBodyAccStdY" -0.957304989259259 0.0397962517709394
"534" 2 "standing" "tBodyAccStdZ" -0.949741851296296 0.0740321338224154
"535" 2 "standing" "tGravityAccMeanX" 0.896928566851852 0.0205893566935723
"536" 2 "standing" "tGravityAccMeanY" -0.370062696851852 0.049291207170116
"537" 2 "standing" "tGravityAccMeanZ" 0.129747161222222 0.0519610692111261
"538" 2 "standing" "tGravityAccStdX" -0.986685818703704 0.0243216403978147
"539" 2 "standing" "tGravityAccStdY" -0.97419442037037 0.0305822127895461
"540" 2 "standing" "tGravityAccStdZ" -0.945927078703704 0.0960627822161552
"541" 2 "standing" "tBodyAccJerkMeanX" 0.0747588597592593 0.00959714573054181
"542" 2 "standing" "tBodyAccJerkMeanY" 0.0103291774794444 0.0215594968373705
"543" 2 "standing" "tBodyAccJerkMeanZ" -0.00837158846722222 0.046529137501617
"544" 2 "standing" "tBodyAccJerkStdX" -0.981085715555556 0.024862249846375
"545" 2 "standing" "tBodyAccJerkStdY" -0.97105943962963 0.0276452774281887
"546" 2 "standing" "tBodyAccJerkStdZ" -0.982841446481482 0.015354959605796
"547" 2 "standing" "tBodyGyroMeanX" -0.0238623875712963 0.0283972739855643
"548" 2 "standing" "tBodyGyroMeanY" -0.0820396577592593 0.0302011206027122
"549" 2 "standing" "tBodyGyroMeanZ" 0.0878351695481481 0.0388624848872352
"550" 2 "standing" "tBodyGyroStdX" -0.972998629814815 0.0321572515233902
"551" 2 "standing" "tBodyGyroStdY" -0.971441996481481 0.0361235653072575
"552" 2 "standing" "tBodyGyroStdZ" -0.964856701851852 0.0473995356889672
"553" 2 "standing" "tBodyGyroJerkMeanX" -0.105562157888889 0.0226728636045902
"554" 2 "standing" "tBodyGyroJerkMeanY" -0.042241953537037 0.0204789623625753
"555" 2 "standing" "tBodyGyroJerkMeanZ" -0.0546539479425926 0.0146891102515339
"556" 2 "standing" "tBodyGyroJerkStdX" -0.979324000740741 0.0254888144980068
"557" 2 "standing" "tBodyGyroJerkStdY" -0.983447258518519 0.0230861233911894
"558" 2 "standing" "tBodyGyroJerkStdZ" -0.973610118333333 0.0490465080260143
"559" 2 "standing" "tBodyAccMagMean" -0.965875181296296 0.0380248656247943
"560" 2 "standing" "tBodyAccMagStd" -0.957874965 0.062738685993359
"561" 2 "standing" "tGravityAccMagMean" -0.965875181296296 0.0380248656247943
"562" 2 "standing" "tGravityAccMagStd" -0.957874965 0.062738685993359
"563" 2 "standing" "tBodyAccJerkMagMean" -0.980489077407407 0.0206557955256303
"564" 2 "standing" "tBodyAccJerkMagStd" -0.976675280185185 0.0303842842015144
"565" 2 "standing" "tBodyGyroMagMean" -0.963466341851852 0.0406916234246836
"566" 2 "standing" "tBodyGyroMagStd" -0.95394338037037 0.0646886402819296
"567" 2 "standing" "tBodyGyroJerkMagMean" -0.983951904259259 0.0208928260766802
"568" 2 "standing" "tBodyGyroJerkMagStd" -0.977204427777778 0.0381781515972591
"569" 2 "standing" "fBodyAccMeanX" -0.983946739814815 0.0196760019484958
"570" 2 "standing" "fBodyAccMeanY" -0.959871697407407 0.035667392953124
"571" 2 "standing" "fBodyAccMeanZ" -0.962471195740741 0.0512145092511034
"572" 2 "standing" "fBodyAccStdX" -0.989056469814815 0.0141378253378721
"573" 2 "standing" "fBodyAccStdY" -0.957908842222222 0.0397572758813335
"574" 2 "standing" "fBodyAccStdZ" -0.946433583518518 0.0795728283856731
"575" 2 "standing" "fBodyAccJerkMeanX" -0.980973241666667 0.0250927722490574
"576" 2 "standing" "fBodyAccJerkMeanY" -0.970851337962963 0.0273882200268512
"577" 2 "standing" "fBodyAccJerkMeanZ" -0.979775152037037 0.0183714402804694
"578" 2 "standing" "fBodyAccJerkStdX" -0.983007923703704 0.0223847693785249
"579" 2 "standing" "fBodyAccJerkStdY" -0.973520241111111 0.0260981708755673
"580" 2 "standing" "fBodyAccJerkStdZ" -0.984599905185185 0.0121545317151052
"581" 2 "standing" "fBodyGyroMeanX" -0.967037112037037 0.04104346716033
"582" 2 "standing" "fBodyGyroMeanY" -0.972576152962963 0.0372695495715229
"583" 2 "standing" "fBodyGyroMeanZ" -0.960627696111111 0.0607431710256591
"584" 2 "standing" "fBodyGyroStdX" -0.97498812462963 0.0294904510219729
"585" 2 "standing" "fBodyGyroStdY" -0.97103605037037 0.0353067053010378
"586" 2 "standing" "fBodyGyroStdZ" -0.969754295740741 0.0380044138363314
"587" 2 "standing" "fBodyAccMagMean" -0.964052166481482 0.0483222218918444
"588" 2 "standing" "fBodyAccMagStd" -0.960519381481482 0.0601842238940243
"589" 2 "standing" "fBodyBodyAccJerkMagMean" -0.977065295555556 0.0279561279914256
"590" 2 "standing" "fBodyBodyAccJerkMagStd" -0.97516046 0.033690858634507
"591" 2 "standing" "fBodyBodyGyroMagMean" -0.961775904814815 0.054988683426453
"592" 2 "standing" "fBodyBodyGyroMagStd" -0.956788725740741 0.0604029142943663
"593" 2 "standing" "fBodyBodyGyroJerkMagMean" -0.977849827407407 0.0380882869286409
"594" 2 "standing" "fBodyBodyGyroJerkMagStd" -0.977754298148148 0.0358161894648775
"595" 2 "walking" "tBodyAccMeanX" 0.276426586440678 0.0512737908812502
"596" 2 "walking" "tBodyAccMeanY" -0.0185949199145763 0.0183413245492653
